Fecha;Ordenes;Fecha ISO;Codigo Tienda;Tienda;Promocion;Año;Mes;Dia del mes;Dia semana;Semana iso;Fin de semana;Hora
45018.20833;0;2023-04-02T05:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.208333333
45018.25;0;2023-04-02T06:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.25
45018.29167;0;2023-04-02T07:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.291666667
45018.33333;0;2023-04-02T08:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.333333333
45018.375;1;2023-04-02T09:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.375
45018.41667;3;2023-04-02T10:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.416666667
45018.45833;3;2023-04-02T11:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.458333333
45018.5;2;2023-04-02T12:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.5
45018.54167;3;2023-04-02T13:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.541666667
45018.58333;5;2023-04-02T14:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.583333333
45018.625;1;2023-04-02T15:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.625
45018.66667;2;2023-04-02T16:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.666666667
45018.70833;4;2023-04-02T17:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.708333333
45018.75;3;2023-04-02T18:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.75
45018.79167;1;2023-04-02T19:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.791666667
45018.83333;0;2023-04-02T20:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.833333333
45018.875;0;2023-04-02T21:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.875
45018.91667;0;2023-04-02T22:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.916666667
45018.95833;0;2023-04-02T23:00:00;110;Tottus Colina;Black;2023;4;2;7;13;Fin de semana;0.958333333
45019;0;2023-04-03T00:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0
45019.04167;0;2023-04-03T01:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.041666667
45019.08333;0;2023-04-03T02:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.083333333
45019.125;0;2023-04-03T03:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.125
45019.16667;0;2023-04-03T04:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.166666667
45019.20833;0;2023-04-03T05:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.208333333
45019.25;0;2023-04-03T06:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.25
45019.29167;0;2023-04-03T07:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.291666667
45019.33333;0;2023-04-03T08:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.333333333
45019.375;2;2023-04-03T09:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.375
45019.41667;0;2023-04-03T10:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.416666667
45019.45833;0;2023-04-03T11:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.458333333
45019.5;1;2023-04-03T12:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.5
45019.54167;2;2023-04-03T13:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.541666667
45019.58333;0;2023-04-03T14:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.583333333
45019.625;1;2023-04-03T15:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.625
45019.66667;2;2023-04-03T16:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.666666667
45019.70833;2;2023-04-03T17:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.708333333
45019.75;3;2023-04-03T18:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.75
45019.79167;1;2023-04-03T19:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.791666667
45019.83333;0;2023-04-03T20:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.833333333
45019.875;0;2023-04-03T21:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.875
45019.91667;0;2023-04-03T22:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.916666667
45019.95833;0;2023-04-03T23:00:00;110;Tottus Colina;Black;2023;4;3;1;14;Semana;0.958333333
45020;0;2023-04-04T00:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0
45020.04167;0;2023-04-04T01:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.041666667
45020.08333;0;2023-04-04T02:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.083333333
45020.125;0;2023-04-04T03:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.125
45020.16667;0;2023-04-04T04:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.166666667
45020.20833;0;2023-04-04T05:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.208333333
45020.25;0;2023-04-04T06:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.25
45020.29167;0;2023-04-04T07:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.291666667
45020.33333;0;2023-04-04T08:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.333333333
45020.375;2;2023-04-04T09:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.375
45020.41667;0;2023-04-04T10:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.416666667
45020.45833;0;2023-04-04T11:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.458333333
45020.5;2;2023-04-04T12:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.5
45020.54167;0;2023-04-04T13:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.541666667
45020.58333;1;2023-04-04T14:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.583333333
45020.625;2;2023-04-04T15:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.625
45020.66667;0;2023-04-04T16:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.666666667
45020.70833;2;2023-04-04T17:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.708333333
45020.75;1;2023-04-04T18:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.75
45020.79167;2;2023-04-04T19:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.791666667
45020.83333;0;2023-04-04T20:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.833333333
45020.875;0;2023-04-04T21:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.875
45020.91667;0;2023-04-04T22:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.916666667
45020.95833;0;2023-04-04T23:00:00;110;Tottus Colina;Black;2023;4;4;2;14;Semana;0.958333333
45021;0;2023-04-05T00:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0
45021.04167;0;2023-04-05T01:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.041666667
45021.08333;0;2023-04-05T02:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.083333333
45021.125;0;2023-04-05T03:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.125
45021.16667;0;2023-04-05T04:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.166666667
45021.20833;0;2023-04-05T05:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.208333333
45021.25;0;2023-04-05T06:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.25
45021.29167;0;2023-04-05T07:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.291666667
45021.33333;0;2023-04-05T08:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.333333333
45021.375;1;2023-04-05T09:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.375
45021.41667;2;2023-04-05T10:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.416666667
45021.45833;3;2023-04-05T11:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.458333333
45021.5;2;2023-04-05T12:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.5
45021.54167;0;2023-04-05T13:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.541666667
45021.58333;1;2023-04-05T14:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.583333333
45021.625;0;2023-04-05T15:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.625
45021.66667;0;2023-04-05T16:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.666666667
45021.70833;2;2023-04-05T17:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.708333333
45021.75;0;2023-04-05T18:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.75
45021.79167;0;2023-04-05T19:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.791666667
45021.83333;1;2023-04-05T20:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.833333333
45021.875;0;2023-04-05T21:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.875
45021.91667;0;2023-04-05T22:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.916666667
45021.95833;0;2023-04-05T23:00:00;110;Tottus Colina;Black;2023;4;5;3;14;Semana;0.958333333
45022;0;2023-04-06T00:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0
45022.04167;0;2023-04-06T01:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.041666667
45022.08333;0;2023-04-06T02:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.083333333
45022.125;0;2023-04-06T03:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.125
45022.16667;0;2023-04-06T04:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.166666667
45022.20833;0;2023-04-06T05:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.208333333
45022.25;0;2023-04-06T06:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.25
45022.29167;0;2023-04-06T07:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.291666667
45022.33333;0;2023-04-06T08:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.333333333
45022.375;1;2023-04-06T09:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.375
45022.41667;4;2023-04-06T10:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.416666667
45022.45833;1;2023-04-06T11:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.458333333
45022.5;2;2023-04-06T12:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.5
45022.54167;2;2023-04-06T13:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.541666667
45022.58333;3;2023-04-06T14:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.583333333
45022.625;0;2023-04-06T15:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.625
45022.66667;0;2023-04-06T16:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.666666667
45022.70833;2;2023-04-06T17:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.708333333
45022.75;3;2023-04-06T18:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.75
45022.79167;2;2023-04-06T19:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.791666667
45022.83333;3;2023-04-06T20:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.833333333
45022.875;0;2023-04-06T21:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.875
45022.91667;0;2023-04-06T22:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.916666667
45022.95833;0;2023-04-06T23:00:00;110;Tottus Colina;No aplica;2023;4;6;4;14;Semana;0.958333333
45023;0;2023-04-07T00:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0
45023.04167;0;2023-04-07T01:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.041666667
45023.08333;0;2023-04-07T02:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.083333333
45023.125;0;2023-04-07T03:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.125
45023.16667;0;2023-04-07T04:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.166666667
45023.20833;0;2023-04-07T05:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.208333333
45023.25;0;2023-04-07T06:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.25
45023.29167;0;2023-04-07T07:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.291666667
45023.33333;0;2023-04-07T08:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.333333333
45023.375;3;2023-04-07T09:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.375
45023.41667;3;2023-04-07T10:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.416666667
45023.45833;0;2023-04-07T11:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.458333333
45023.5;2;2023-04-07T12:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.5
45023.54167;1;2023-04-07T13:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.541666667
45023.58333;4;2023-04-07T14:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.583333333
45023.625;1;2023-04-07T15:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.625
45023.66667;1;2023-04-07T16:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.666666667
45023.70833;0;2023-04-07T17:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.708333333
45023.75;2;2023-04-07T18:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.75
45023.79167;3;2023-04-07T19:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.791666667
45023.83333;0;2023-04-07T20:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.833333333
45023.875;0;2023-04-07T21:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.875
45023.91667;0;2023-04-07T22:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.916666667
45023.95833;0;2023-04-07T23:00:00;110;Tottus Colina;No aplica;2023;4;7;5;14;Semana;0.958333333
45024;0;2023-04-08T00:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0
45024.04167;0;2023-04-08T01:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.041666667
45024.08333;0;2023-04-08T02:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.083333333
45024.125;0;2023-04-08T03:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.125
45024.16667;0;2023-04-08T04:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.166666667
45024.20833;0;2023-04-08T05:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.208333333
45024.25;0;2023-04-08T06:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.25
45024.29167;0;2023-04-08T07:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.291666667
45024.33333;0;2023-04-08T08:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.333333333
45024.375;1;2023-04-08T09:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.375
45024.41667;1;2023-04-08T10:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.416666667
45024.45833;0;2023-04-08T11:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.458333333
45024.5;1;2023-04-08T12:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.5
45024.54167;0;2023-04-08T13:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.541666667
45024.58333;3;2023-04-08T14:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.583333333
45024.625;2;2023-04-08T15:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.625
45024.66667;0;2023-04-08T16:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.666666667
45024.70833;2;2023-04-08T17:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.708333333
45024.75;1;2023-04-08T18:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.75
45024.79167;0;2023-04-08T19:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.791666667
45024.83333;1;2023-04-08T20:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.833333333
45024.875;0;2023-04-08T21:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.875
45024.91667;0;2023-04-08T22:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.916666667
45024.95833;0;2023-04-08T23:00:00;110;Tottus Colina;No aplica;2023;4;8;6;14;Fin de semana;0.958333333
45025;0;2023-04-09T00:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0
45025.04167;0;2023-04-09T01:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.041666667
45025.08333;0;2023-04-09T02:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.083333333
45025.125;0;2023-04-09T03:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.125
45025.16667;0;2023-04-09T04:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.166666667
45025.20833;0;2023-04-09T05:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.208333333
45025.25;0;2023-04-09T06:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.25
45025.29167;0;2023-04-09T07:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.291666667
45025.33333;0;2023-04-09T08:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.333333333
45025.375;0;2023-04-09T09:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.375
45025.41667;0;2023-04-09T10:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.416666667
45025.45833;0;2023-04-09T11:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.458333333
45025.5;2;2023-04-09T12:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.5
45025.54167;1;2023-04-09T13:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.541666667
45025.58333;2;2023-04-09T14:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.583333333
45025.625;1;2023-04-09T15:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.625
45025.66667;0;2023-04-09T16:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.666666667
45025.70833;0;2023-04-09T17:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.708333333
45025.75;2;2023-04-09T18:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.75
45025.79167;2;2023-04-09T19:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.791666667
45025.83333;1;2023-04-09T20:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.833333333
45025.875;0;2023-04-09T21:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.875
45025.91667;0;2023-04-09T22:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.916666667
45025.95833;0;2023-04-09T23:00:00;110;Tottus Colina;No aplica;2023;4;9;7;14;Fin de semana;0.958333333
45026;0;2023-04-10T00:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0
45026.04167;0;2023-04-10T01:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.041666667
45026.08333;0;2023-04-10T02:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.083333333
45026.125;0;2023-04-10T03:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.125
45026.16667;0;2023-04-10T04:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.166666667
45026.20833;0;2023-04-10T05:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.208333333
45026.25;0;2023-04-10T06:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.25
45026.29167;0;2023-04-10T07:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.291666667
45026.33333;0;2023-04-10T08:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.333333333
45026.375;2;2023-04-10T09:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.375
45026.41667;2;2023-04-10T10:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.416666667
45026.45833;0;2023-04-10T11:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.458333333
45026.5;3;2023-04-10T12:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.5
45026.54167;1;2023-04-10T13:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.541666667
45026.58333;2;2023-04-10T14:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.583333333
45026.625;0;2023-04-10T15:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.625
45026.66667;1;2023-04-10T16:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.666666667
45026.70833;1;2023-04-10T17:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.708333333
45026.75;0;2023-04-10T18:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.75
45026.79167;2;2023-04-10T19:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.791666667
45026.83333;2;2023-04-10T20:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.833333333
45026.875;0;2023-04-10T21:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.875
45026.91667;0;2023-04-10T22:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.916666667
45026.95833;0;2023-04-10T23:00:00;110;Tottus Colina;No aplica;2023;4;10;1;15;Semana;0.958333333
45027;0;2023-04-11T00:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0
45027.04167;0;2023-04-11T01:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.041666667
45027.08333;0;2023-04-11T02:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.083333333
45027.125;0;2023-04-11T03:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.125
45027.16667;0;2023-04-11T04:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.166666667
45027.20833;0;2023-04-11T05:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.208333333
45027.25;0;2023-04-11T06:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.25
45027.29167;0;2023-04-11T07:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.291666667
45027.33333;0;2023-04-11T08:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.333333333
45027.375;1;2023-04-11T09:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.375
45027.41667;1;2023-04-11T10:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.416666667
45027.45833;1;2023-04-11T11:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.458333333
45027.5;0;2023-04-11T12:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.5
45027.54167;0;2023-04-11T13:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.541666667
45027.58333;0;2023-04-11T14:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.583333333
45027.625;0;2023-04-11T15:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.625
45027.66667;0;2023-04-11T16:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.666666667
45027.70833;0;2023-04-11T17:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.708333333
45027.75;0;2023-04-11T18:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.75
45027.79167;1;2023-04-11T19:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.791666667
45027.83333;1;2023-04-11T20:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.833333333
45027.875;0;2023-04-11T21:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.875
45027.91667;0;2023-04-11T22:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.916666667
45027.95833;0;2023-04-11T23:00:00;110;Tottus Colina;No aplica;2023;4;11;2;15;Semana;0.958333333
45028;0;2023-04-12T00:00:00;110;Tottus Colina;Fazil week;2023;4;12;3;15;Semana;0
45028.04167;0;2023-04-12T01:00:00;110;Tottus Colina;Fazil week;2023;4;12;3;15;Semana;0.041666667
45028.08333;0;2023-04-12T02:00:00;110;Tottus Colina;Fazil week;2023;4;12;3;15;Semana;0.083333333
45028.125;0;2023-04-12T03:00:00;110;Tottus Colina;Fazil week;2023;4;12;3;15;Semana;0.125
45028.16667;0;2023-04-12T04:00:00;110;Tottus Colina;Fazil week;2023;4;12;3;15;Semana;0.166666667
45028.20833;0;2023-04-12T05:00:00;110;Tottus Colina;Fazil week;2023;4;12;3;15;Semana;0.208333333
45028.25;0;2023-04-12T06:00:00;110;Tottus Colina;Fazil week;2023;4;12;3;15;Semana;0.25
45028.29167;0;2023-04-12T07:00:00;110;Tottus Colina;Fazil week;2023;4;12;3;15;Semana;0.291666667
45028.33333;0;2023-04-12T08:00:00;110;Tottus Colina;Fazil week;2023;4;12;3;15;Semana;0.333333333
45028.375;0;2023-04-12T09:00:00;110;Tottus Colina;Fazil week;2023;4;12;3;15;Semana;0.375
45028.41667;0;2023-04-12T10:00:00;110;Tottus Colina;Fazil week;2023;4;12;3;15;Semana;0.416666667
45028.45833;2;2023-04-12T11:00:00;110;Tottus Colina;Fazil week;2023;4;12;3;15;Semana;0.458333333
45028.5;0;2023-04-12T12:00:00;110;Tottus Colina;Fazil week;2023;4;12;3;15;Semana;0.5
